title,year,director,genres,country,language,rating,votes
我们的福音 The Gospel of Us,2012,戴夫·马卡基,剧情 / 历史,英国,英语,9.0,113
Pulp - Anthology,2002,加斯·詹宁斯 / 迈克·米尔斯 / Doug Nichol / Pedro Romhanyi,音乐,英国,英语,9.0,87
瀚漠天空下2006爱慕演唱会 Andrea Bocelli - Under the Desert Sky (2006),2006,,,,,9.0,87
绿洲2005意大利MTV演唱会 Live Mtv Supersonic,2005,,,美国,英语,9.0,95
童周共聚 2006童安格&周治平Live演唱会,2006,童安格 / 周治平,,环球国际唱片股份有限公司 / 风花雪月音乐文化事业有限公司,国语,9.0,108
吉他大师2004伦敦演唱会 The Strat Pack,2005,Aubrey Powell,音乐,英国,英语,8.9,96
塞维利亚的理发师 Il barbiere di Siviglia,1988,Brian Large,剧情 / 喜剧 / 音乐 / 歌舞,美国,意大利语,9.0,93
"安第斯之旅 Potosi, the Journey",2007,Ron Havilio,,以色列,西班牙语 / 希伯来语,9.0,58
Paul McCartney Back in the U.S.,2002,,,美国,英语,9.0,76
神奇的费曼先生 The Fantastic Mr Feynman,2013,Christopher Riley,传记,英国,英语,9.0,3226
费加罗的婚礼 Le nozze di Figaro,1993,Olivier Mille,剧情 / 喜剧 / 音乐,France,Italian,9.0,1106
蛮幽鬼 ゲキ×シネ 蛮幽鬼,2010,渡部武彦,剧情,日本,日语,9.0,1082
桥头风景 National Theatre Live: A View from the Bridge,2015,伊沃·凡·霍夫,戏曲,英国,英语,9.0,992
从漫画了解！Fate/Grand Order マンガで分かる！Fate/Grand Order,2018,,喜剧 / 动画,日本,日语,9.0,848
周六夜现场：贝蒂·怀特/Jay-Z Saturday Night Live Betty White/Jay-Z,2010,,喜剧 / 音乐,美国,英语,9.0,591
三岔口,1976,陈怀皑,戏曲,中国大陆,汉语普通话,9.0,557
杰拉德：永不独行,2016,天下足球,传记,中国大陆,汉语普通话,9.0,552
摇滚莫扎特 3D Mozart L'Opéra Rock 3D,2011,,音乐 / 歌舞,法国 / 韩国,法语,9.0,416
周六夜现场：金·凯瑞/Soundgarden Saturday Night Live Jim Carrey/Soundgarden,1996,,喜剧,美国,英语,9.0,412
治疗乐队：黑暗三部曲 The Cure: Trilogy,2003,Nick Wickham,音乐,美国,英语,9.0,380
天路历程 The Pilgrim's Progress,2019,Robert Fernandez,动画,美国,英语,9.0,376
呼叫助产士：2014圣诞特别篇 Call the Midwife Christmas Special 2014,2014,萨杜斯·奥沙利文 / 多米尼克·勒克莱尔 / 朱丽叶·梅 / Amy Neil,剧情,英国,英语,9.0,335
Marry the Night,2011,Lady Gaga,歌舞,美国,英语,9.0,357
在那一边 По ту сторону,1958,Fyodor Filippov,剧情 / 战争,苏联,俄语,9.0,360
神奇动物管理员之红鼻子日秀 The Mighty Boosh Live,2006,Nick Morris,喜剧,英国,英语,9.0,251
克里斯·洛克秀 The Chris Rock Show,1997,Linda Mendoza / Scott Preston,喜剧,USA,English,9.0,240
绿洲乐队海洋现场演唱会 Oasis: Live by the Sea,1995,Nigel Dick,音乐,英国,英语,9.0,236
Eric Clapton 吉他音乐节 Crossroads Guitar Festival,2004,Ron de Moraes,音乐,美国,英语,9.0,206
"Tonight, Not Again - Live at Eagles Ballroom",2003,,音乐,美国,英语,8.9,218
Eminem: E,2000,Philip G. Atwell,音乐,美国,英语,9.0,187
Beyoncé: I Am... Yours,2009,尼克·维克汉姆,音乐,美国,英语,8.9,193
奥菲欧 Claudio Monteverdi: L'Orfeo,2002,Brian Large,,UK,Italian,8.9,180
Papa est en haut,2007,Gad Elmaleh,脱口秀,法国,法语,9.0,137
齐秦1991北京狂飙演唱会,1991,,音乐,中国大陆,汉语普通话,9.0,150
帕迪下一个最好的事情 Paddy the Next Best Thing,1923,Graham Cutts,喜剧 / 爱情,英国,无声,9.0,139
"Motown 25: Yesterday, Today, Forever",0,Don Mischer,,美国,英语,8.9,105
"Eric Clapton's Crossroads Guitar Festival 2013 Eric Clapton: Crossroads Guitar Festival, Chicago",2007,Martyn Atkins,,美国,英语,8.9,91
上野千鹤子的最后一课 最後の講義「上野千鶴子」,2021,NHK,纪录片,日本,日语,9.2,4703
绿皮书 Green Book,2018,彼得·法雷里,剧情 / 喜剧 / 音乐 / 传记,美国 / 中国大陆,英语 / 意大利语 / 俄语 / 德语,8.9,1771539
功夫,2004,周星驰,喜剧 / 动作 / 犯罪 / 奇幻,中国大陆 / 中国香港,粤语 / 汉语普通话 / 手语,8.9,1236815
姥姥的外孙 หลานม่า,2024,帕特·波尼蒂帕特,剧情,泰国,泰语 / 潮州话,8.9,217768
情书 Love Letter,1995,岩井俊二,剧情 / 爱情,日本,日语,8.9,1205873
西西里的美丽传说 Malèna,2000,朱塞佩·托纳多雷,剧情 / 情色 / 战争,意大利 / 美国,意大利语 / 英语 / 拉丁语 / 古希腊语,8.9,1039428
布达佩斯大饭店 The Grand Budapest Hotel,2014,韦斯·安德森,剧情 / 喜剧 / 冒险,美国 / 德国 / 英国,英语 / 法语 / 德语,8.9,1016675
蝴蝶效应 The Butterfly Effect,2004,埃里克·布雷斯 / J·麦基·格鲁伯,剧情 / 科幻 / 悬疑 / 惊悚,美国 / 加拿大,英语,8.9,1004471
沉默的羔羊 The Silence of the Lambs,1991,乔纳森·戴米,剧情 / 惊悚 / 犯罪,美国,英语,8.9,957028
禁闭岛 Shutter Island,2010,马丁·斯科塞斯,剧情 / 悬疑 / 惊悚,美国,英语 / 德语,8.9,1048927
低俗小说 Pulp Fiction,1994,昆汀·塔伦蒂诺,剧情 / 喜剧 / 犯罪,美国,英语 / 西班牙语 / 法语,8.9,899902
7号房的礼物 7번방의 선물,2013,李焕庆,剧情 / 喜剧 / 家庭,韩国,韩语,8.9,591641
致命ID Identity,2003,詹姆斯·曼高德,剧情 / 悬疑 / 惊悚,美国,英语,8.9,890072
杀人回忆 살인의 추억,2003,奉俊昊,剧情 / 动作 / 悬疑 / 惊悚 / 犯罪,韩国,韩语 / 英语,8.9,779390
一个叫欧维的男人决定去死 En man som heter Ove,2015,汉内斯·赫尔姆,剧情,瑞典,瑞典语 / 波斯语,8.9,525426
致命魔术 The Prestige,2006,克里斯托弗·诺兰,剧情 / 悬疑 / 惊悚,英国 / 美国,英语,8.9,916232
甜蜜蜜,1996,陈可辛,剧情 / 爱情,中国香港,粤语 / 汉语普通话 / 英语,8.9,619078
玩具总动员3 Toy Story 3,2010,李·昂克里奇,喜剧 / 动画 / 奇幻 / 冒险,美国,英语 / 西班牙语,8.9,556800
蝙蝠侠：黑暗骑士崛起 The Dark Knight Rises,2012,克里斯托弗·诺兰,剧情 / 动作 / 科幻 / 惊悚 / 犯罪,美国 / 英国,英语 / 阿拉伯语,8.9,770677
菊次郎的夏天 菊次郎の夏,1999,北野武,剧情 / 喜剧,日本,日语,8.9,638786
爱在日落黄昏时 Before Sunset,2004,理查德·林克莱特,剧情 / 爱情,美国 / 法国,英语 / 法语,8.9,609471
借东西的小人阿莉埃蒂 借りぐらしのアリエッティ,2010,米林宏昌,动画 / 奇幻 / 冒险,日本,日语,8.9,593478
幽灵公主 もののけ姫,1997,宫崎骏,动画 / 奇幻 / 冒险,日本,日语,8.9,561418
入殓师 おくりびと,2008,泷田洋二郎,剧情,日本,日语,8.9,710878
爱在午夜降临前 Before Midnight,2013,理查德·林克莱特,剧情 / 爱情,美国 / 希腊,英语 / 希腊语 / 法语,8.9,439923
第六感 The Sixth Sense,1999,M·奈特·沙马兰,剧情 / 悬疑 / 惊悚,美国,英语 / 拉丁语 / 西班牙语,8.9,598566
新世界 신세계,2013,朴勋政,剧情 / 犯罪,韩国,韩语 / 汉语普通话,8.9,487635
侧耳倾听 耳をすませば,1995,近藤喜文,剧情 / 爱情 / 动画,日本,日语 / 英语,8.9,495715
绿里奇迹 The Green Mile,1999,弗兰克·德拉邦特,剧情 / 悬疑 / 犯罪 / 奇幻,美国,英语 / 法语,8.9,362060
风之谷 風の谷のナウシカ,1984,宫崎骏,动画 / 奇幻 / 冒险,日本,日语,8.9,375834
勇敢的心 Braveheart,1995,梅尔·吉布森,剧情 / 动作 / 传记 / 历史 / 战争,美国,英语 / 法语 / 拉丁语 / 苏格兰盖尔语,8.9,583143
2001太空漫游 2001: A Space Odyssey,1968,斯坦利·库布里克,科幻 / 惊悚 / 冒险,英国 / 美国,英语 / 俄语,8.9,364727
牯岭街少年杀人事件 牯嶺街少年殺人事件,1991,杨德昌,剧情 / 犯罪,中国台湾,汉语普通话 / 闽南语 / 上海话 / 粤语,8.9,336468
还有明天 C'è ancora domani,2023,宝拉·柯特莱西,剧情,意大利,意大利语 / 英语,8.9,21565
你看起来好像很好吃 おまえうまそうだな,2010,藤森雅也,剧情 / 动画 / 儿童,日本,日语,8.9,354183
卢旺达饭店 Hotel Rwanda,2004,特瑞·乔治,剧情 / 传记 / 历史 / 战争,英国 / 南非 / 意大利 / 美国,英语 / 法语,8.9,350689
共同警备区 공동경비구역 JSA,2000,朴赞郁,剧情,韩国,韩语 / 英语 / 德语,8.9,133974
隐藏人物 Hidden Figures,2016,西奥多·梅尔菲,剧情 / 传记 / 历史,美国,英语,8.9,243960
可可西里,2004,陆川,剧情 / 犯罪,中国大陆 / 中国香港,汉语普通话 / 藏语,8.9,325559
葫芦兄弟,2008,胡进庆 / 周克勤 / 葛桂云,动画,中国大陆,汉语普通话,8.9,66811
芝加哥 Chicago,2002,罗伯·马歇尔,喜剧 / 歌舞 / 犯罪,美国 / 德国,英语 / 匈牙利语,8.9,174431
灌篮高手 The First Slam Dunk,2022,井上雄彦,动画 / 运动,日本,日语,8.9,316731
电话谋杀案 Dial M for Murder,1954,阿尔弗雷德·希区柯克,悬疑 / 惊悚 / 犯罪,美国,英语,8.9,145398
神兵小将,2009,黄玉郎 / 方锦历 / 乔彧,动画 / 奇幻,中国大陆,汉语普通话,8.9,34085
伦敦一家人 Ethel & Ernest,2016,罗杰·梅因伍德,剧情 / 动画 / 家庭,英国,英语,8.9,107413
相助 The Help,2011,泰特·泰勒,剧情,美国 / 印度 / 阿联酋,英语,8.9,130704
四百击 Les quatre cents coups,1959,弗朗索瓦·特吕弗,剧情 / 犯罪,法国,法语 / 英语,8.9,129714
童年往事,1985,侯孝贤,剧情 / 家庭 / 传记,中国台湾,汉语普通话 / 闽南语 / 客家话,8.9,70307
勇士 Warrior,2011,加文·欧康诺,剧情 / 家庭 / 运动,美国,英语,8.9,169822
追随 Following,1998,克里斯托弗·诺兰,悬疑 / 惊悚 / 犯罪,英国,英语,8.9,193846
安东尼娅家族 Antonia,1995,玛琳·格里斯,剧情 / 喜剧,荷兰 / 比利时 / 英国,荷兰语,8.9,11547
地球上的星星 Taare Zameen Par,2007,阿米尔·汗,剧情 / 家庭 / 儿童,印度,印地语 / 英语,8.9,210334
乱,1985,黑泽明,剧情 / 动作,日本 / 法国,日语,8.9,98210
伴我同行 Stand by Me,1986,罗伯·莱纳,剧情 / 儿童 / 冒险,美国,英语,8.9,116371
黄昏双镖客 Per qualche dollaro in più,1965,赛尔乔·莱昂内,西部,意大利 / 西班牙 / 西德,意大利语 / 英语,8.9,57458
赛德克·巴莱(上)：太阳旗 賽德克·巴萊(上)太陽旗,2011,魏德圣,剧情 / 历史 / 战争,中国台湾,日语 / 闽南语 / 赛德克语,8.9,109629
大路 La strada,1954,费德里科·费里尼,剧情,意大利,意大利语,8.9,49287
回忆三部曲 Memories,1995,森本晃司 / 冈村天斋 / 大友克洋,科幻 / 动画 / 惊悚 / 奇幻,日本,日语 / 英语,8.9,69779
女人，四十,1995,许鞍华,剧情 / 家庭,中国香港,汉语普通话 / 粤语,8.9,58328
利兹与青鸟 リズと青い鳥,2018,山田尚子,剧情 / 动画 / 音乐,日本,日语,8.9,41731
猫 Great Performances: Cats,1998,戴维·马利特,音乐,英国 / 美国,英语,8.9,16913
特写 کلوزآپ,1990,阿巴斯·基亚罗斯塔米,剧情 / 犯罪,伊朗,波斯语 / 阿塞拜疆语,8.9,23913
赛德克·巴莱(下)：彩虹桥 賽德克·巴萊(下)彩虹橋,2011,魏德圣,剧情 / 历史 / 战争,中国台湾,日语 / 闽南语 / 赛德克语,8.9,97708
万物生灵：2020圣诞特别集 All Creatures Great and Small: Christmas Special,2020,安迪·海伊,剧情 / 喜剧 / 爱情,英国,英语,8.9,16133
与狼共舞 Dances with Wolves,1990,凯文·科斯特纳,剧情 / 西部 / 冒险,美国 / 英国,英语 / 波尼语 / 拉科塔语,8.9,85789
鬼灭之刃 鼓屋敷篇 鬼滅の刃 鼓屋敷編,2021,外崎春雄,动画,日本,日语,8.9,8999
西线无战事 All Quiet on the Western Front,1930,刘易斯·迈尔斯通,剧情 / 动作 / 历史 / 战争,美国,英语 / 法语 / 德语 / 拉丁语,8.9,30972
夏目友人帐：猫咪老师首次变身使者 夏目友人帳 ニャンコ先生とはじめてのおつかい,2013,大森贵弘 / 出合小都美,剧情 / 动画,日本,日语,8.9,15877
自闭历程 Temple Grandin,2010,米克·杰克逊,剧情 / 传记,美国,英语,8.9,71037
"玉女风流 One, Two, Three",1961,比利·怀尔德,喜剧,美国,英语 / 德语 / 俄语,8.9,22296
西力传 Zelig,1983,伍迪·艾伦,喜剧 / 奇幻,美国,英语 / 德语,8.9,33924
"蝙蝠侠：黑暗骑士归来(下) Batman: The Dark Knight Returns, Part 2",2013,杰伊·欧力瓦,动作 / 动画,美国,英语,8.9,30546
"让娜·迪尔曼 Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975,香特尔·阿克曼,剧情,比利时 / 法国,法语,8.9,13850
卡里加里博士的小屋 Das Cabinet des Dr. Caligari,1920,罗伯特·维内,悬疑 / 恐怖 / 犯罪,德国,无对白,8.9,31078
灵能百分百 REIGEN モブサイコ100 REIGEN ～知られざる奇跡の霊能力者～,2018,立川让,动画 / 奇幻,日本,日语,8.9,13338
疯狂的小镇,1987,王凤奎,剧情,中国大陆,汉语普通话,8.9,13631
红胡子 赤ひげ,1965,黑泽明,剧情,日本,日语,8.9,18382
幻想曲2000 Fantasia 2000,1999,詹姆斯·阿尔格 / 盖坦·布里兹 / 保罗·布里兹 / 亨德尔·布托伊 / Francis Glebas / 埃里克·古德伯格 / 唐·哈恩 / 皮克索特·亨特,动画 / 音乐 / 奇幻,美国,英语,8.9,15840
哭泣的草原 Τριλογία 1: Το Λιβάδι που δακρύζει,2004,西奥·安哲罗普洛斯,剧情 / 爱情 / 历史,希腊 / 法国 / 意大利 / 德国,希腊语,8.9,18978
命运石之门剧场版：负荷领域的既视感 劇場版 STEINS;GATE 負荷領域のデジャヴ,2013,佐藤卓哉 / 滨崎博嗣 / 若林汉二,动画,日本,日语,8.9,20819
上海滩 上海灘,1983,招振强,剧情 / 动作 / 犯罪,中国香港,粤语,8.9,11963
来自深渊：启程的黎明 メイドインアビス 旅立ちの夜明け,2019,小岛正幸,动画,日本,日语,8.9,7698
我是 Jestem,2005,多罗塔·肯杰扎夫斯卡,剧情,波兰,波兰语,8.9,13375
大决战！超奥特曼八兄弟 大決戦！超ウルトラ8兄弟,2008,八木毅,剧情 / 科幻 / 家庭 / 奇幻 / 冒险,日本,日语,8.9,18213
笼民 籠民,1992,张之亮,剧情,中国香港,粤语 / 汉语普通话,8.9,13358
孤儿泪,1995,周力,剧情,中国大陆,汉语普通话,8.9,2328
幻想曲 Fantasia,1940,詹姆斯·阿尔格 / 塞缪尔·阿姆斯特朗 / Ford Beebe Jr. / 诺曼·弗格森 / 戴维·汉德 / Jim Handley / T. Hee / 威尔弗雷德·杰克逊 / 汉密尔顿·卢斯科 / 比尔·罗伯茨 / 保罗·萨特菲尔德 / 宾·沙普斯坦,动画 / 音乐 / 奇幻,美国,英语,8.9,18103
迪迦&戴拿&盖亚·奥特曼 超时空的大决战 ウルトラマンティガ・ウルトラマンダイナ&ウルトラマンガイア 超時空の大決戦,1999,小中和哉,科幻 / 冒险,日本,日语,8.9,9673
世上最快的印第安摩托 The World's Fastest Indian,2005,罗杰·唐纳森,剧情 / 传记 / 运动,新西兰 / 日本 / 美国,英语,8.9,19317
野良神 OAD4 ノラガミ カピパーランド,2016,タムラコータロー,动画,日本,日语,8.9,5410
大地之歌 পথের পাঁচালী,1955,萨蒂亚吉特·雷伊,剧情,印度,孟加拉语,8.9,11670
